DateTime,AT,BE,FI,PT,NO,HR,UK,BG,CZ,FR,EE,SK,SE,UA,PL,RO,LV,ES,SI,RS,MK,NL,DE,CY,HU,IT,DK,GR,CH,ME,LU,IE,BA,LT,MD,XK
2019-01-01 00:00:00+00:00,5852.75,8542.75,10152.0,4797.0,15623.0,1732.0,27831.5,4133.0,5678.0,60301.0,826.0,2744.0,14375.0,16726.0,14467.0,5856.0,648.0,22699.0,1129.0,5282.0,1023.0,11193.75,41460.75,431.0,3985.75,22850.0,3186.0,5225.0,7096.0,404.0,340.0,2979.5,1564.0,,,
2019-01-01 01:00:00+00:00,5619.25,8077.5,9920.0,4650.0,15705.0,1623.0,27634.0,3991.0,5622.0,58540.0,789.0,2679.0,14153.0,16572.0,13774.0,5675.0,624.0,21336.0,1084.0,5067.0,951.0,10933.25,39921.75,393.0,3732.5,21600.0,3070.0,4986.0,7244.0,376.0,382.0,2823.0,1481.0,,,
2019-01-01 02:00:00+00:00,5324.0,7823.25,9845.0,4394.0,15643.0,1534.0,25184.5,3894.0,5475.0,55144.0,769.0,2608.0,13896.0,16449.0,13406.0,5570.0,612.0,20184.0,1038.0,4739.0,887.0,10666.75,39099.5,372.5,3554.25,20255.0,2966.0,4759.0,7443.0,349.0,390.75,2595.0,1408.0,,,
2019-01-01 03:00:00+00:00,5273.5,7636.25,9913.0,4177.0,15612.0,1488.0,22708.5,3841.0,5433.0,52978.0,763.0,2602.0,13955.0,16300.0,13216.0,5524.0,614.0,19430.0,1018.0,4445.0,836.0,10413.25,38886.25,364.0,3499.25,19459.0,2933.0,4580.0,7353.0,331.0,385.25,2456.5,1354.0,,,
2019-01-01 04:00:00+00:00,5438.75,7616.75,10027.0,4017.0,15728.0,1496.0,21614.5,3820.0,5446.0,52584.0,766.0,2594.0,14166.0,16009.0,13126.0,5508.0,618.0,19161.0,1040.0,4204.0,822.0,10440.75,38427.0,355.5,3515.6666666666665,19503.0,2941.0,4631.0,,323.0,391.75,2376.0,1342.0,,,
2019-01-01 05:00:00+00:00,5516.5,7715.75,9967.0,3943.0,16040.0,,21526.5,3878.0,5413.0,52881.0,781.0,2663.0,14352.0,16767.0,,5496.0,638.0,19342.0,1096.0,4310.0,820.0,10669.5,37861.0,357.5,3600.0,20380.0,3036.0,4746.0,7232.0,324.0,409.3333333333333,2334.0,1339.0,,,
2019-01-01 06:00:00+00:00,5948.0,7711.0,10104.0,3923.0,16325.0,1528.0,22639.0,4079.0,5450.0,53173.0,799.0,2658.0,14807.0,17396.0,13088.0,5500.0,652.0,19794.0,1134.0,4145.0,775.0,10864.0,38528.75,380.0,3641.6666666666665,20833.0,3101.0,4967.0,7219.0,333.0,355.3333333333333,2375.5,1399.0,,,
2019-01-01 07:00:00+00:00,6203.75,7723.25,10084.0,3830.0,16655.0,1629.0,25025.5,4331.0,,52929.0,,2718.0,15064.0,,12993.0,5593.0,655.0,19726.0,1183.0,4323.0,799.0,11161.0,39420.333333333336,420.0,3745.25,21199.0,3208.0,5551.0,7160.0,365.0,349.3333333333333,2440.0,1483.0,,,
2019-01-01 08:00:00+00:00,6544.5,7820.0,10230.0,3786.0,16935.0,1783.0,26697.5,4489.0,5891.0,53830.0,831.0,2892.0,15492.0,,13426.0,5657.0,697.0,20386.0,1247.0,4585.0,858.0,11463.25,41834.0,461.5,3882.0,22341.0,3337.0,6251.0,7185.0,399.0,392.0,2467.5,1586.0,,,
2019-01-01 09:00:00+00:00,6884.0,8195.75,10407.0,4104.0,17369.0,1891.0,29909.0,4543.0,6292.0,55677.0,865.0,2953.0,15810.0,,14083.0,5726.0,733.0,22053.0,1270.0,4952.0,919.0,11837.25,44526.0,498.5,4027.75,23695.0,3531.0,6802.0,7354.0,421.0,384.0,2574.5,1519.0,,,
2019-01-01 10:00:00+00:00,7063.75,8631.5,10533.0,4491.0,17611.0,1953.0,33019.5,,6502.0,57722.0,877.0,3071.0,16045.0,,14688.0,5764.0,755.0,23308.0,1289.0,5047.0,958.0,12257.75,47488.25,496.5,4194.75,24547.0,3679.0,6890.0,7452.0,423.0,372.0,2829.5,1530.0,,,
2019-01-01 11:00:00+00:00,7061.5,8740.0,10568.0,4846.0,17737.0,1920.0,35217.5,4398.0,6662.0,60387.0,882.0,3066.0,16254.0,,15235.0,5744.0,753.0,23858.0,1284.0,5133.0,971.0,12492.5,48768.5,487.5,4329.5,25172.0,3747.0,6575.0,7440.0,418.0,407.5,3093.0,,,,
2019-01-01 12:00:00+00:00,7040.75,8954.25,10547.0,5012.0,17689.0,1827.0,36269.5,4319.0,6727.0,60029.0,894.0,3070.0,16321.0,,15709.0,5729.0,,24340.0,1257.0,5100.0,973.0,12609.5,48485.0,465.5,4330.0,23970.0,3761.0,5894.0,7726.0,408.0,402.0,3312.0,1514.0,,,
2019-01-01 13:00:00+00:00,6949.333333333333,8785.75,10838.0,4752.0,18082.0,1763.0,36207.5,4376.0,6722.0,57977.0,901.0,3073.0,16874.0,,15801.0,5812.0,770.0,24244.0,1245.0,5036.0,1068.0,12587.25,48197.25,464.5,4366.5,23088.0,3801.0,5880.0,7792.0,398.0,452.5,3426.0,1513.0,,,
2019-01-01 14:00:00+00:00,6954.0,8702.75,11189.0,4509.0,18479.0,1753.0,35961.5,4607.0,6849.0,56719.0,972.0,3044.0,17436.0,,15845.0,6047.0,834.0,23007.0,1255.0,5026.0,1066.0,12709.0,48515.5,477.5,4415.25,23557.0,,5933.0,7668.0,,453.0,3377.5,1546.0,,,
2019-01-01 15:00:00+00:00,7257.25,8584.75,11263.0,4454.0,18653.0,1902.0,36393.5,5068.0,6964.0,56642.0,982.0,3190.0,18173.0,,16940.0,6617.0,861.0,22505.0,1318.0,,1043.0,13076.25,50351.0,544.0,4691.0,24975.0,4202.0,6131.0,7585.0,428.0,461.3333333333333,3350.5,1669.0,,,
2019-01-01 16:00:00+00:00,7590.75,9145.5,11298.0,4519.0,18629.0,2117.0,39330.5,5241.0,,59439.0,991.0,3209.0,18388.0,,17256.0,6733.0,860.0,22934.0,1412.0,5467.0,,14079.25,53540.5,587.0,4785.0,28519.0,4384.0,6594.0,7626.0,457.0,427.0,3516.0,1778.0,,,
2019-01-01 17:00:00+00:00,7615.75,9269.0,11286.0,5088.0,18492.0,2155.0,41257.5,5229.0,6936.0,62690.0,,3225.0,18200.0,,17339.0,6712.0,845.0,25566.0,1479.0,5443.0,1062.0,13950.25,54264.75,600.5,4769.0,29748.0,4360.0,6687.0,7338.0,460.0,423.25,3774.0,1763.0,,,
2019-01-01 18:00:00+00:00,7264.333333333333,9007.25,11107.0,5734.0,18192.0,2186.0,40538.0,5139.0,6895.0,63741.0,963.0,3194.0,17725.0,,17350.0,6625.0,827.0,27069.0,1483.0,5482.0,1053.0,13677.75,53312.0,595.0,4753.0,30466.0,4137.0,6656.0,7446.0,,474.3333333333333,3769.0,1735.0,,,
2019-01-01 19:00:00+00:00,7030.75,8898.0,10745.0,5951.0,18035.0,2172.0,38997.5,5033.0,6787.0,62360.0,935.0,3183.0,17424.0,,16974.0,6419.0,805.0,28154.0,1462.0,5372.0,1039.0,13310.75,51079.5,589.0,4671.5,29874.0,3944.0,6479.0,7104.0,458.0,466.75,3624.0,1666.0,,,
2019-01-01 20:00:00+00:00,6514.25,8749.25,10968.0,6032.0,17631.0,2183.0,37036.5,4934.0,6447.0,60160.0,878.0,,17030.0,,16279.0,6166.0,748.0,28489.0,1409.0,5274.0,1033.0,12761.5,49480.25,561.5,4529.25,28568.0,3671.0,6147.0,7116.0,445.0,404.5,3466.5,1549.0,,,
2019-01-01 21:00:00+00:00,6612.5,9049.75,10844.0,5894.0,17236.0,2088.0,34501.5,4698.0,6343.0,60983.0,845.0,2964.0,16745.0,17091.0,15654.0,5919.0,688.0,27617.0,1304.0,5309.0,1146.0,12222.25,48481.0,521.0,4308.666666666667,26561.0,3454.0,5839.0,6990.0,429.0,340.5,3324.5,1516.0,,,
2019-01-01 22:00:00+00:00,6225.25,9099.5,10517.0,5631.0,16737.0,1893.0,30477.0,4373.0,6056.0,61763.0,794.0,2846.0,16335.0,16533.0,14593.0,5668.0,637.0,25606.0,1209.0,5406.0,1157.0,11521.75,45720.75,447.0,4105.0,23904.0,3209.0,5324.0,6992.0,422.0,386.0,3126.5,1431.0,,,
2019-01-01 23:00:00+00:00,5939.333333333333,8629.25,10202.0,5091.0,16373.0,1690.0,28288.0,4156.0,5844.0,59306.0,757.0,2742.0,16008.0,16580.0,13763.0,5493.0,599.0,23173.0,1155.0,5301.0,1072.0,11056.25,43717.0,404.5,3839.25,21649.0,3028.0,4856.0,7101.0,397.0,346.75,2994.0,1335.0,,,
2019-01-02 00:00:00+00:00,5665.25,8227.333333333334,10038.0,4632.0,16129.0,1561.0,28059.0,4049.0,5935.0,56993.0,739.0,2664.0,15938.0,16428.0,13468.0,5379.0,582.0,21327.0,1099.0,5157.0,,10727.25,42060.0,373.0,3722.0,20077.0,2946.0,4786.0,6774.0,367.0,322.0,2814.0,1226.0,,,
2019-01-02 01:00:00+00:00,5546.0,7889.5,10023.0,4322.0,16015.0,1482.0,27441.5,4032.0,5910.0,55713.0,715.0,2666.0,15771.0,16652.0,13238.0,5342.0,578.0,20132.0,1095.0,4668.0,893.0,10573.0,41649.25,354.0,3588.0,19300.0,2890.0,4582.0,7448.0,345.0,295.0,2600.0,1172.0,,,
2019-01-02 02:00:00+00:00,5456.0,7774.25,10173.0,4116.0,16148.0,1453.0,26322.0,4078.0,,53472.0,718.0,2647.0,15893.0,17094.0,13327.0,,590.0,19656.0,1074.0,4507.0,842.0,10511.75,42176.25,344.0,3527.0,18942.0,2922.0,4463.0,7526.0,329.0,,2481.0,1125.0,,,
2019-01-02 03:00:00+00:00,5634.0,7808.75,10555.0,4014.0,16316.0,1490.0,25463.0,4198.0,6026.0,53103.0,753.0,2721.0,16263.0,17839.0,13772.0,5400.0,635.0,19543.0,1092.0,4306.0,830.0,10640.333333333334,43626.75,355.5,3651.25,19286.0,3007.0,4533.0,7487.0,319.0,467.6666666666667,2382.5,1112.0,,,
2019-01-02 04:00:00+00:00,6227.333333333333,8237.5,11191.0,4000.0,16812.0,1612.0,25072.0,4536.0,6566.0,55361.0,858.0,2883.0,16919.0,18720.0,14917.0,5521.0,736.0,20421.0,1145.0,4264.0,848.0,11109.25,46700.75,380.0,3989.0,20993.0,3210.0,4842.0,7419.0,,419.0,2370.0,1141.0,,,
2019-01-02 05:00:00+00:00,7025.25,8981.25,11691.0,4102.0,18057.0,1910.0,26710.5,5028.0,7467.0,59308.0,983.0,,,20069.0,18032.0,5780.0,868.0,23200.0,1224.0,4390.0,900.0,12300.0,52400.75,422.5,4546.666666666667,24833.0,3743.0,5335.0,7372.0,335.0,313.6666666666667,2396.5,1192.0,,,
2019-01-02 06:00:00+00:00,7926.5,9702.5,12037.0,4464.0,19556.0,2131.0,32355.0,5569.0,8025.0,63485.0,1096.0,3340.0,19757.0,20927.0,20340.0,6046.0,971.0,27038.0,,4575.0,920.0,13752.5,57821.25,492.0,4958.25,29443.0,4306.0,5897.0,7050.0,359.0,319.0,2585.0,1337.0,,,
2019-01-02 07:00:00+00:00,8334.5,10251.25,12066.0,5004.0,20443.0,2311.0,34862.0,5829.0,8361.0,66769.0,1135.0,3503.0,20484.0,21551.0,21622.0,6337.0,1012.0,30378.0,1379.0,4862.0,1003.0,15030.0,61170.75,515.5,5151.25,33463.0,4626.0,6572.0,6786.0,400.0,301.0,2967.0,1562.0,,,
2019-01-02 08:00:00+00:00,8628.75,10491.75,12136.0,5828.0,20272.0,2407.0,40033.0,5844.0,8710.0,68375.0,1166.0,3677.0,20593.0,21364.0,22396.0,6560.0,1029.0,33079.0,1481.0,5171.0,1067.0,15713.0,62994.75,536.0,5296.25,35891.0,4739.0,7011.0,6977.0,437.0,,3311.5,1681.0,,,
2019-01-02 09:00:00+00:00,8747.5,10830.25,12242.0,6569.0,20196.0,2431.0,42830.5,5730.0,8899.0,69164.0,1178.0,3668.0,20891.0,21271.0,22622.0,6610.0,1038.0,34660.0,1490.0,5369.0,1091.0,15788.0,64151.25,575.5,5377.25,36056.0,4722.0,7263.0,7168.0,461.0,,3557.0,1709.0,,,
2019-01-02 10:00:00+00:00,8830.5,11119.333333333334,12315.0,6826.0,19972.0,2459.0,44538.5,5627.0,8980.0,69929.0,1189.0,3773.0,20613.0,21109.0,23114.0,6600.0,1026.0,34802.0,1516.0,5457.0,1114.0,15929.25,65448.75,609.5,5490.25,36123.0,4723.0,7398.0,7271.0,473.0,,3774.5,1706.0,,,
2019-01-02 11:00:00+00:00,8848.75,11197.5,12327.0,6996.0,19840.0,2437.0,44982.0,5551.0,9146.0,71349.0,1203.0,3770.0,20743.0,21238.0,23222.0,6553.0,1039.0,34297.0,1472.0,5484.0,1124.0,15857.25,65738.0,622.5,5579.5,35866.0,4621.0,7409.0,7242.0,469.0,,3901.0,1685.0,,,
2019-01-02 12:00:00+00:00,8809.25,11115.25,12400.0,6948.0,19778.0,2363.0,45169.0,5484.0,9225.0,70323.0,1206.0,3750.0,,21468.0,23551.0,6457.0,1043.0,34144.0,1419.0,5458.0,1140.0,15859.0,65043.25,615.0,5552.0,35037.0,4623.0,7210.0,7467.0,,,3968.0,1715.0,,,
2019-01-02 13:00:00+00:00,8775.75,11036.25,12528.0,6783.0,20075.0,2294.0,45179.0,5489.0,9090.0,68572.0,1220.0,3720.0,21231.0,21777.0,23090.0,6498.0,1056.0,33359.0,1396.0,5337.0,1271.0,15811.5,63821.25,613.0,5558.75,35263.0,4556.0,7265.0,,466.0,,3976.0,1697.0,,,
2019-01-02 14:00:00+00:00,8817.333333333334,11028.25,12822.0,6836.0,20722.0,2270.0,45158.0,5650.0,9166.0,66816.0,1268.0,3691.0,21664.0,21875.0,23103.0,6770.0,1096.0,32369.0,,5344.0,1267.0,15885.25,63703.5,614.0,5617.75,35690.0,4518.0,7148.0,7236.0,472.0,,3927.0,,,,
2019-01-02 15:00:00+00:00,9047.75,11179.5,12848.0,6694.0,20990.0,2410.0,44696.0,5977.0,9214.0,66648.0,1252.0,3840.0,21997.0,21653.0,23937.0,7314.0,1088.0,31812.0,1463.0,5636.0,1202.0,16285.75,64892.0,667.5,5827.5,37199.0,4765.0,7295.0,7227.0,489.0,,3923.0,1606.0,,,
2019-01-02 16:00:00+00:00,9272.75,11817.5,12801.0,6716.0,20787.0,2592.0,47129.0,6178.0,9182.0,69886.0,1225.0,3857.0,22082.0,21073.0,23855.0,7420.0,1070.0,32087.0,1620.0,5765.0,1188.0,17158.5,68083.0,697.5,5854.5,40181.0,5227.0,7763.0,7602.0,501.0,,4166.0,,,,
2019-01-02 17:00:00+00:00,9130.0,11840.25,12943.0,7092.0,20452.0,2582.0,48282.0,6114.0,9014.0,73776.0,,3809.0,21681.0,20777.0,23550.0,7384.0,,34133.0,1648.0,5726.0,1164.0,16290.0,67829.5,688.0,5786.0,40260.0,5082.0,7773.0,8018.0,498.0,,4485.0,1624.0,,,
2019-01-02 18:00:00+00:00,8663.5,11524.25,12660.0,7627.0,,2584.0,47962.5,5891.0,8932.0,74391.0,1150.0,3759.0,21036.0,20334.0,23453.0,7252.0,1003.0,34783.0,1667.0,5708.0,,15698.5,66048.25,667.5,5695.5,39631.0,4744.0,7667.0,8135.0,497.0,,4499.5,1598.0,,,
2019-01-02 19:00:00+00:00,8171.5,10826.0,12255.0,7839.0,19873.0,2524.0,46787.5,5657.0,8626.0,71105.0,1097.0,3690.0,20637.0,19533.0,22839.0,6936.0,953.0,35182.0,1639.0,5706.0,1127.0,14984.75,62334.75,651.5,5515.75,37192.0,4411.0,,7947.0,495.0,,4284.0,1642.0,,,
2019-01-02 20:00:00+00:00,7673.75,10421.75,12422.0,7850.0,19402.0,2488.0,43891.5,5480.0,8190.0,68056.0,1032.0,3524.0,19882.0,18819.0,21573.0,6530.0,874.0,34839.0,1562.0,5628.0,1105.0,14206.0,59211.5,,5350.75,34291.0,4121.0,6868.0,7631.0,481.0,,4036.0,1660.0,,,
2019-01-02 21:00:00+00:00,7545.75,10582.75,12215.0,7519.0,18744.0,2327.0,40732.5,5134.0,7812.0,68727.0,975.0,3378.0,18954.0,17914.0,20043.0,6141.0,802.0,32692.0,1441.0,5671.0,1229.0,13329.0,57287.75,545.0,5132.75,30917.0,3811.0,6446.0,7378.0,465.0,,3900.0,1674.0,,,
2019-01-02 22:00:00+00:00,7028.0,10643.666666666666,11801.0,7033.0,17694.0,2107.0,36802.5,4728.0,7371.0,69839.0,922.0,3212.0,18177.0,17316.0,18666.0,5854.0,732.0,29692.0,1336.0,5657.0,1240.0,12557.5,53623.0,470.0,4922.25,27492.0,3528.0,5825.0,7447.0,454.0,,3501.0,,,,
2019-01-02 23:00:00+00:00,6704.0,10018.75,11614.0,6286.0,17311.0,1859.0,32589.5,4449.0,7064.0,67684.0,884.0,3114.0,17488.0,16991.0,17616.0,5650.0,690.0,27054.0,1244.0,5512.0,1141.0,11983.25,50679.75,423.0,4598.75,24612.0,3362.0,5310.0,7464.0,,,3328.0,1402.0,,,
2019-01-03 00:00:00+00:00,6440.5,9544.25,11514.0,5595.0,16976.0,1699.0,31534.5,4317.0,7131.0,65391.0,864.0,3005.0,17093.0,16865.0,16930.0,5550.0,675.0,24667.0,1197.0,5209.0,1024.0,11574.5,49722.75,379.0,4399.75,22665.0,3235.0,5228.0,7741.0,382.0,,3070.5,1257.0,,,
2019-01-03 01:00:00+00:00,6314.75,9256.0,11440.0,5155.0,16762.0,1613.0,30939.5,4285.0,7050.0,64179.0,857.0,2984.0,16823.0,17158.0,16703.0,5534.0,662.0,23415.0,1137.0,4836.0,933.0,11283.75,49435.75,369.0,4192.5,21644.0,3199.0,5037.0,7768.0,355.0,,2833.5,1174.0,,,
2019-01-03 02:00:00+00:00,6192.0,9000.0,11564.0,4881.0,16783.0,1572.0,29136.5,4294.0,6945.0,61822.0,860.0,2998.0,16870.0,17598.0,16696.0,5588.0,673.0,22791.0,1193.0,4564.0,874.0,11172.666666666666,49275.0,366.0,4117.333333333333,21330.0,3238.0,4899.0,7770.0,338.0,,2677.0,1149.0,,,
2019-01-03 03:00:00+00:00,6275.5,9073.0,11876.0,4770.0,17035.0,1605.0,28165.5,4430.0,7090.0,61255.0,895.0,,16991.0,18556.0,17050.0,5757.0,721.0,22690.0,1221.0,4425.0,853.0,11245.0,50111.5,377.0,4221.0,21693.0,3314.0,5004.0,7816.0,,,2591.0,1161.0,,,
2019-01-03 04:00:00+00:00,6856.0,9424.75,12611.0,4751.0,17540.0,1716.0,27690.5,4874.0,7593.0,63822.0,992.0,3184.0,17636.0,19620.0,17854.0,6197.0,822.0,23298.0,1364.0,4588.0,872.0,11670.333333333334,52730.75,424.0,4559.75,23063.0,3527.0,5399.0,7494.0,340.0,,2579.0,1259.0,,,
2019-01-03 05:00:00+00:00,7533.75,10243.75,13060.0,4854.0,18873.0,2039.0,29318.5,5384.0,8547.0,68352.0,1112.0,3459.0,19058.0,20809.0,20455.0,6847.0,946.0,25663.0,1663.0,,,12873.666666666666,57519.0,,5286.5,27031.0,4088.0,6089.0,7769.0,361.0,,2609.5,1411.0,,,
2019-01-03 06:00:00+00:00,8416.75,10807.75,13236.0,5201.0,20395.0,2272.0,34208.5,5842.0,9063.0,72742.0,1227.0,3617.0,20612.0,21639.0,22257.0,7405.0,1055.0,29285.0,1864.0,5186.0,968.0,14330.75,61899.25,538.0,5613.333333333333,31670.0,4742.0,6873.0,7429.0,401.0,,2802.0,1541.0,,,
2019-01-03 07:00:00+00:00,8718.666666666666,11521.0,13191.0,5977.0,20638.0,2441.0,38911.0,6062.0,9222.0,75911.0,1257.0,3769.0,21410.0,22122.0,23031.0,7813.0,1093.0,32639.0,1914.0,5561.0,1064.0,15616.75,64422.75,543.5,5748.5,35959.0,4976.0,7827.0,7869.0,453.0,,3173.5,1646.0,,,
2019-01-03 08:00:00+00:00,9053.25,11760.75,13305.0,6821.0,20548.0,2544.0,42509.0,6026.0,9460.0,76845.0,1274.0,3877.0,21439.0,21848.0,23603.0,7988.0,1105.0,35114.0,1906.0,5800.0,,16119.75,65787.75,529.0,5766.333333333333,38376.0,4959.0,8289.0,8331.0,486.0,,3500.0,1727.0,,,
2019-01-03 09:00:00+00:00,9201.0,11934.25,13329.0,7332.0,20457.0,2548.0,44279.5,5985.0,9566.0,76941.0,1272.0,3855.0,21382.0,21791.0,23523.0,8033.0,1097.0,36149.0,,5974.0,1163.0,16224.0,66445.75,541.0,5731.333333333333,38688.0,4972.0,8606.0,8517.0,500.0,,3737.5,1750.0,,,
2019-01-03 10:00:00+00:00,9311.75,12083.0,13250.0,7418.0,20413.0,2563.0,45068.0,5895.0,9528.0,76824.0,1266.0,3957.0,21190.0,21914.0,23813.0,8010.0,1071.0,36127.0,1924.0,5975.0,1185.0,16151.666666666666,67427.75,,5759.75,38210.0,,8760.0,8531.0,506.0,,3894.0,1742.0,,,
2019-01-03 11:00:00+00:00,9264.666666666666,12010.5,13092.0,7491.0,20238.0,2523.0,45821.0,5885.0,9688.0,76666.0,1284.0,3946.0,21162.0,21835.0,23823.0,8011.0,1094.0,35555.0,1943.0,6024.0,1195.0,15842.75,67643.0,,5814.0,37043.0,4879.0,8681.0,8321.0,,,3987.0,,,,
2019-01-03 12:00:00+00:00,9192.0,11924.5,13136.0,7290.0,20074.0,2486.0,45711.0,5853.0,9706.0,74618.0,1263.0,3937.0,21021.0,22238.0,24025.0,7893.0,1091.0,35195.0,1897.0,,1199.0,15773.0,66436.75,559.0,5793.25,36485.0,4889.0,8250.0,,,,4036.5,1765.0,,,
2019-01-03 13:00:00+00:00,9056.5,11781.75,13315.0,7113.0,20073.0,2424.0,45937.5,5890.0,9536.0,72433.0,1280.0,3903.0,20980.0,22533.0,23817.0,7867.0,,34219.0,1886.0,5853.0,1335.0,15847.0,65572.75,578.0,5849.75,37007.0,4812.0,8276.0,8238.0,496.0,,4060.0,0.0,,,
2019-01-03 14:00:00+00:00,9044.0,11795.5,13611.0,7211.0,20057.0,2391.0,46698.0,6004.0,9619.0,70453.0,1328.0,3846.0,21153.0,22403.0,23774.0,8008.0,1140.0,33337.0,1858.0,5844.0,1334.0,15957.75,64920.75,598.5,5952.75,37412.0,4779.0,8167.0,8082.0,,,4015.0,1698.0,,,
2019-01-03 15:00:00+00:00,9278.333333333334,11852.5,13641.0,7108.0,20304.0,2535.0,47655.5,6227.0,9655.0,70357.0,1334.0,4015.0,22013.0,22077.0,24712.0,8481.0,1137.0,33059.0,1831.0,6110.0,1264.0,16306.25,66170.5,670.0,6121.25,38950.0,5046.0,8278.0,8111.0,518.0,,4019.5,1747.0,,,
2019-01-03 16:00:00+00:00,9529.75,12374.0,13644.0,7123.0,20226.0,2716.0,48165.0,6407.0,9626.0,74180.0,1313.0,3997.0,21969.0,21628.0,24754.0,8517.0,1112.0,33467.0,1988.0,6243.0,1254.0,17139.5,69236.75,713.0,6158.0,41930.0,5466.0,8627.0,8305.0,544.0,,4178.0,1811.0,,,
2019-01-03 17:00:00+00:00,9361.75,12320.0,13664.0,7483.0,20019.0,2714.0,48269.5,6327.0,9405.0,78349.0,,3971.0,21545.0,21431.0,24378.0,8420.0,1062.0,35214.0,2002.0,6186.0,1236.0,16370.75,68934.25,711.5,6071.333333333333,42047.0,5218.0,8614.0,8789.0,541.0,,4550.5,1739.0,,,
2019-01-03 18:00:00+00:00,8805.5,11956.0,13428.0,8041.0,19717.0,2731.0,48248.5,6129.0,9377.0,78676.0,1256.0,3909.0,20712.0,20892.0,24184.0,8244.0,1044.0,35831.0,,6163.0,1220.0,15852.666666666666,66974.25,685.0,5965.75,41387.0,4866.0,8462.0,8891.0,,,4539.0,1695.0,,,
2019-01-03 19:00:00+00:00,8332.0,11410.0,12956.0,8243.0,19286.0,2660.0,48269.0,5911.0,9058.0,75424.0,,3847.0,20238.0,19987.0,23461.0,7894.0,994.0,36111.0,1923.0,6115.0,1183.0,15202.0,63267.25,650.0,5781.5,38781.0,4536.0,7934.0,8622.0,533.0,,4336.5,1762.0,,,
2019-01-03 20:00:00+00:00,7827.75,10868.25,12992.0,8145.0,18790.0,2608.0,45715.5,5748.0,8566.0,72057.0,1134.0,3655.0,19248.0,19397.0,22037.0,7386.0,901.0,35699.0,1778.0,6001.0,1169.0,14343.75,60310.25,603.5,5601.0,35800.0,4228.0,7243.0,8273.0,520.0,,4148.0,1759.0,,,
2019-01-03 21:00:00+00:00,7747.0,11002.25,12698.0,7803.0,18178.0,2450.0,42039.5,5385.0,8143.0,72536.0,1056.0,3486.0,18377.0,18267.0,20651.0,6953.0,813.0,33426.0,1654.0,6066.0,1296.0,13464.75,58096.25,561.0,5363.25,32179.0,3918.0,6860.0,7903.0,503.0,,3850.0,1682.0,,,
2019-01-03 22:00:00+00:00,7292.5,10890.333333333334,12100.0,7324.0,17297.0,2181.0,37594.0,4975.0,7697.0,73389.0,988.0,3352.0,17267.0,17833.0,19331.0,6647.0,751.0,30461.0,1532.0,6036.0,1287.0,12690.5,54818.25,462.0,5122.25,28761.0,3584.0,6160.0,7856.0,488.0,,3545.5,1592.0,,,
2019-01-03 23:00:00+00:00,6859.333333333333,10407.75,11744.0,6525.0,16874.0,1936.0,33191.5,4690.0,7405.0,71259.0,947.0,3233.0,16533.0,17557.0,18226.0,6432.0,710.0,27696.0,1424.0,5877.0,,12142.0,51656.25,412.5,4769.333333333333,25904.0,3384.0,5656.0,7722.0,,,3359.5,1453.0,,,
2019-01-04 00:00:00+00:00,6658.5,9963.75,11550.0,5774.0,16338.0,1775.0,32191.0,4560.0,7463.0,69124.0,915.0,3102.0,16361.0,17560.0,17581.0,6326.0,683.0,25374.0,1380.0,5481.0,1070.0,11619.0,49752.25,374.5,4624.25,24130.0,3275.0,5600.0,7754.0,430.0,,3119.0,1312.0,,,
2019-01-04 01:00:00+00:00,6513.666666666667,9609.75,11415.0,5361.0,16198.0,1694.0,30871.0,4530.0,7365.0,67950.0,,3108.0,16183.0,17689.0,17271.0,6268.0,672.0,24136.0,1362.0,5105.0,982.0,11374.5,49191.75,,4440.666666666667,23199.0,3181.0,5417.0,7979.0,,,2875.5,1240.0,,,
2019-01-04 02:00:00+00:00,6369.333333333333,9411.75,11517.0,5103.0,16162.0,1666.0,29670.0,4585.0,7268.0,65782.0,902.0,3081.0,16060.0,18263.0,17282.0,6351.0,679.0,23507.0,1368.0,4854.0,926.0,11290.75,49649.75,352.0,4334.0,22672.0,,5302.0,8379.0,358.0,,2721.0,1220.0,,,
2019-01-04 03:00:00+00:00,6476.333333333333,9467.666666666666,11855.0,4968.0,16258.0,1691.0,29038.5,4751.0,7418.0,65032.0,927.0,3160.0,15960.0,19158.0,17561.0,6514.0,717.0,23378.0,1418.0,4715.0,909.0,11372.25,50696.75,,4431.75,22867.0,3303.0,5382.0,8544.0,,,2644.5,1231.0,,,
2019-01-04 04:00:00+00:00,7004.666666666667,9747.0,12398.0,4930.0,16753.0,1805.0,28523.5,5172.0,7914.0,67478.0,1031.0,3299.0,16345.0,19913.0,18381.0,6889.0,821.0,23915.0,1544.0,4839.0,,11827.5,53115.0,401.0,4756.25,24407.0,3580.0,5771.0,8107.0,370.0,,2626.0,1308.0,,,
2019-01-04 05:00:00+00:00,7740.0,10483.25,12645.0,5016.0,18154.0,2102.0,30056.5,5672.0,8889.0,71628.0,1157.0,3607.0,18227.0,21222.0,20881.0,7452.0,955.0,26241.0,1809.0,5101.0,986.0,12908.5,58033.0,,5428.333333333333,27827.0,4094.0,6411.0,7983.0,417.0,,2646.0,1443.0,,,
