Date,oil_eur_mwh,gas_eur_mwh,coal_eur_mwh
2018-05-28,38.9008019516306,20.689261986696685,12.490518757895764
2018-05-29,39.19025245931707,20.843205275402,12.878972765256226
2018-05-30,38.940933452956216,20.71060579204748,12.940443150765946
2018-05-31,38.71791930291364,21.77006741322228,12.778068340022894
2018-06-01,37.52152741813666,21.82603639277465,12.899411665927627
2018-06-02,37.52152741813666,21.82603639277465,12.899411665927627
2018-06-03,37.52152741813666,21.82603639277465,12.899411665927627
2018-06-04,37.3041410447505,21.699584107292107,12.899121102259269
2018-06-05,37.502244406187295,21.81481958606316,12.824746626838458
2018-06-06,37.2153594086049,21.64794038820972,12.67262750354803
2018-06-07,36.99211756017545,21.518082009740407,12.737540561686435
2018-06-08,37.25018746318161,21.66819964839948,12.853433489252069
2018-06-09,37.25018746318161,21.66819964839948,12.853433489252069
2018-06-10,37.25018746318161,21.66819964839948,12.853433489252069
2018-06-11,37.13644643275968,21.60203720672497,12.948930700204395
2018-06-12,37.14274715322672,21.605702296173007,13.160016824368713
2018-06-13,37.218522903964356,21.649780573553848,13.112591693144411
2018-06-14,37.32640268049758,21.712533560723564,13.17091424011611
2018-06-15,37.75773572285587,21.963437277275563,13.261464122225641
2018-06-16,37.75773572285587,21.963437277275563,13.261464122225641
2018-06-17,37.75773572285587,21.963437277275563,13.261464122225641
2018-06-18,37.70246305366715,21.93128551341492,13.351489411824792
2018-06-19,37.96069910197994,22.081499797753377,13.40850421439536
2018-06-20,37.81643664210025,21.99758323262113,13.117427456731676
2018-06-21,37.947538866548506,22.073844571614444,12.85310666648224
2018-06-22,37.58917440266455,21.86538621800201,12.752184072483107
2018-06-23,37.58917440266455,21.86538621800201,12.752184072483107
2018-06-24,37.58917440266455,21.86538621800201,12.752184072483107
2018-06-25,37.42211140531938,21.768206723699784,12.872022779132182
2018-06-26,37.51188343405043,21.820426547917016,12.93692815683103
2018-06-27,37.69272584729999,21.925621441743065,13.170249664252585
2018-06-28,37.800112530625626,21.988087599696748,13.18034127215832
2018-06-29,37.55693115819494,21.8466305255865,13.286325524725273
2018-06-30,37.55693115819494,21.98213547780343,13.286325524725273
2018-07-01,37.476174418706826,21.98213547780343,13.286325524725273
2018-07-02,37.537352124175975,22.01802005328915,13.389910164180069
2018-07-03,37.453685501353114,21.96894431206449,13.46220670321025
2018-07-04,37.527679210898825,22.012346280727744,13.509271306593261
2018-07-05,37.3129422985126,21.88638956360341,13.431969984743251
2018-07-06,37.265203119522695,21.85838752987311,13.401234474503976
2018-07-07,37.265203119522695,21.85838752987311,13.401234474503976
2018-07-08,37.265203119522695,21.85838752987311,13.401234474503976
2018-07-09,37.059737159494794,21.73786880992725,13.617070131731086
2018-07-10,37.300199895268854,21.87891534194761,13.752895269011963
2018-07-11,37.23027195341152,21.837898201979748,13.821875355079317
2018-07-12,37.476174418706826,21.98213547780343,13.715576041677938
2018-07-13,37.52445601419601,22.01045567295649,13.583156076515184
2018-07-14,37.52445601419601,22.01045567295649,13.583156076515184
2018-07-15,37.52445601419601,22.01045567295649,13.583156076515184
2018-07-16,37.2779216188809,21.865847730395256,13.351588625425618
2018-07-17,37.319316765463746,21.89012858975249,13.359629871346304
2018-07-18,37.62787368644252,22.07111664802621,13.757412963707456
2018-07-19,37.702557936942014,22.11492366242944,13.592788394008446
2018-07-20,37.43763850670815,21.95953173952291,13.170566081850168
2018-07-21,37.43763850670815,21.95953173952291,13.170566081850168
2018-07-22,37.43763850670815,21.95953173952291,13.170566081850168
2018-07-23,37.29064880277263,21.873313024943016,13.112075314873202
2018-07-24,37.322504815759785,21.89199858194365,13.130062034443146
2018-07-25,37.373587799254416,21.92196196751346,13.093674241753215
2018-07-26,37.29064880277263,21.873313024943016,12.908682212781065
2018-07-27,37.58255839770186,22.04453637851461,12.941402403748166
2018-07-28,37.58255839770186,22.04453637851461,12.941402403748166
2018-07-29,37.58255839770186,22.04453637851461,12.941402403748166
2018-07-30,37.39277998744301,21.933219394063023,12.889649650449034
2018-07-31,37.22709963985039,22.15995794185177,12.873147344296935
2018-08-01,36.4891009004826,22.2357443917213,12.92396451939175
2018-08-02,36.73724060704523,22.386955875490436,12.957151995326633
2018-08-03,36.829178817055954,22.442981222434614,12.948450467111424
2018-08-04,36.829178817055954,22.442981222434614,12.948450467111424
2018-08-05,36.829178817055954,22.442981222434614,12.948450467111424
2018-08-06,36.972756140695175,22.53047443520509,13.219133775385322
2018-08-07,36.784737470439964,22.4158995350433,13.247759539320073
2018-08-08,36.82600087428116,22.441044646265627,13.214641787232042
2018-08-09,36.813294585702096,22.43330168253018,13.21693396518323
2018-08-10,37.25353737186142,22.70157702562608,13.43046174471592
2018-08-11,37.25353737186142,22.70157702562608,13.43046174471592
2018-08-12,37.25353737186142,22.70157702562608,13.43046174471592
2018-08-13,37.42668807612421,22.807091678117366,13.597373194731325
2018-08-14,37.416844128708085,22.80109296910156,13.677365244008937
2018-08-15,37.69777617984669,22.972287466263783,13.695861367328089
2018-08-16,37.53531434758526,22.873286403304515,13.671768291135143
2018-08-17,37.466115716973434,22.831118111278407,13.695375996239658
2018-08-18,37.466115716973434,22.831118111278407,13.695375996239658
2018-08-19,37.466115716973434,22.831118111278407,13.695375996239658
2018-08-20,37.370974092122985,22.77314066598707,13.660597896074076
2018-08-21,37.104549133371975,22.61078650717896,13.466526079572878
2018-08-22,36.740403248282064,22.38888312720148,13.252307294559456
2018-08-23,36.857805003199275,22.46042546036552,13.301514234367364
2018-08-24,36.829178817055954,22.442981222434614,13.298038065747042
2018-08-25,36.829178817055954,22.442981222434614,13.298038065747042
2018-08-26,36.829178817055954,22.442981222434614,13.298038065747042
2018-08-27,36.68671229537045,22.35616491064836,13.246597189536383
2018-08-28,36.44547601469209,22.20916023958773,13.24089210414358
2018-08-29,36.60176021715647,22.30439677577808,13.338545219240451
2018-08-30,36.50158434246018,22.243351557096503,13.302038766365348
2018-08-31,36.63003382817307,23.725250357792508,13.348848790347922
2018-09-01,39.842042860948204,23.725250357792508,13.348848790347922
2018-09-02,39.842042860948204,23.725250357792508,13.348848790347922
2018-09-03,39.98618669764041,23.811085530074987,13.588726614538809
2018-09-04,40.14873217202107,23.90787856068505,13.843197462909142
2018-09-05,40.07940263969156,23.86659401818689,13.915307725097062
