TimeStamp,dk,de,pt,es,uk
2016-01-01 00:00:00+00:00,503.0,2285.5,,0.0,3034.5
2016-01-01 01:00:00+00:00,499.0,2228.75,,0.0,2328.0
2016-01-01 02:00:00+00:00,498.0,2011.5,,0.0,1406.5
2016-01-01 03:00:00+00:00,400.0,1942.75,,0.0,874.0
2016-01-01 04:00:00+00:00,288.0,1582.5,,0.0,563.0
2016-01-01 05:00:00+00:00,212.0,1329.5,,0.0,506.0
2016-01-01 06:00:00+00:00,268.0,951.75,,0.0,762.5
2016-01-01 07:00:00+00:00,188.0,651.0,,0.0,928.5
2016-01-01 08:00:00+00:00,214.0,443.5,,0.0,1071.5
2016-01-01 09:00:00+00:00,139.0,308.5,,0.0,1192.5
2016-01-01 10:00:00+00:00,89.0,174.25,,0.0,1587.5
2016-01-01 11:00:00+00:00,90.0,132.75,,0.0,2143.0
2016-01-01 12:00:00+00:00,76.0,83.5,,0.0,2481.0
2016-01-01 13:00:00+00:00,81.0,48.5,,0.0,2912.5
2016-01-01 14:00:00+00:00,48.0,6.5,,0.0,3241.5
2016-01-01 15:00:00+00:00,42.0,2.0,,0.0,3445.0
2016-01-01 16:00:00+00:00,75.0,5.0,,0.0,3646.5
2016-01-01 17:00:00+00:00,101.0,94.0,,0.0,3714.0
2016-01-01 18:00:00+00:00,127.0,266.25,,0.0,3692.0
2016-01-01 19:00:00+00:00,173.0,610.75,,0.0,3787.5
2016-01-01 20:00:00+00:00,218.0,907.25,,0.0,3787.5
2016-01-01 21:00:00+00:00,488.0,1190.75,,0.0,3797.5
2016-01-01 22:00:00+00:00,637.0,1451.25,,0.0,3837.0
2016-01-01 23:00:00+00:00,738.0,1656.5,,0.0,3857.0
2016-01-02 00:00:00+00:00,738.0,2160.25,,0.0,3327.5
2016-01-02 01:00:00+00:00,833.0,2509.75,,0.0,1733.5
2016-01-02 02:00:00+00:00,906.0,2728.25,,0.0,172.0
2016-01-02 03:00:00+00:00,968.0,2782.25,,0.0,167.0
2016-01-02 04:00:00+00:00,960.0,2810.0,,0.0,3243.5
2016-01-02 05:00:00+00:00,1018.0,2812.0,,0.0,164.0
2016-01-02 06:00:00+00:00,1024.0,2799.75,,0.0,3419.5
2016-01-02 07:00:00+00:00,1098.0,2805.0,,0.0,3415.5
2016-01-02 08:00:00+00:00,1021.0,2790.5,,0.0,3162.0
2016-01-02 09:00:00+00:00,1068.0,2771.25,,0.0,3078.5
2016-01-02 10:00:00+00:00,1095.0,2767.0,,0.0,3198.0
2016-01-02 11:00:00+00:00,1134.0,2765.5,,0.0,3218.0
2016-01-02 12:00:00+00:00,1136.0,2756.0,,0.0,3086.0
2016-01-02 13:00:00+00:00,1135.0,2760.75,,0.0,2868.0
2016-01-02 14:00:00+00:00,1133.0,2769.25,,0.0,2734.5
2016-01-02 15:00:00+00:00,1128.0,2748.0,,0.0,2653.0
2016-01-02 16:00:00+00:00,1101.0,2730.25,,0.0,2678.0
2016-01-02 17:00:00+00:00,1097.0,2726.0,,0.0,2725.0
2016-01-02 18:00:00+00:00,1093.0,2725.5,,0.0,2415.5
2016-01-02 19:00:00+00:00,1093.0,2730.0,,0.0,1104.0
2016-01-02 20:00:00+00:00,1095.0,2724.25,,0.0,140.0
2016-01-02 21:00:00+00:00,1006.0,2719.0,,0.0,136.0
2016-01-02 22:00:00+00:00,1096.0,2721.0,,0.0,2542.5
2016-01-02 23:00:00+00:00,1102.0,2711.75,,0.0,2566.5
2016-01-03 00:00:00+00:00,734.0,2696.25,,0.0,2746.0
2016-01-03 01:00:00+00:00,1076.0,2681.25,,0.0,2428.5
2016-01-03 02:00:00+00:00,1078.0,2684.25,,0.0,2341.0
2016-01-03 03:00:00+00:00,1081.0,2682.0,,0.0,2503.5
2016-01-03 04:00:00+00:00,1079.0,2672.25,,0.0,2371.5
2016-01-03 05:00:00+00:00,1088.0,2667.0,,0.0,2237.0
2016-01-03 06:00:00+00:00,1088.0,2669.25,,0.0,1910.0
2016-01-03 07:00:00+00:00,1029.0,2675.25,,0.0,2165.5
2016-01-03 08:00:00+00:00,1056.0,2665.0,,0.0,2666.5
2016-01-03 09:00:00+00:00,1002.0,2658.25,,0.0,3203.0
2016-01-03 10:00:00+00:00,1011.0,2647.75,,0.0,3186.5
2016-01-03 11:00:00+00:00,1093.0,2657.5,,0.0,3486.0
2016-01-03 12:00:00+00:00,1093.0,2667.0,,0.0,3635.5
2016-01-03 13:00:00+00:00,1097.0,2586.25,,0.0,3640.5
2016-01-03 14:00:00+00:00,986.0,2527.5,,0.0,3417.5
2016-01-03 15:00:00+00:00,988.0,2562.25,,0.0,3267.0
2016-01-03 16:00:00+00:00,985.0,2593.5,,0.0,3112.0
2016-01-03 17:00:00+00:00,975.0,2535.25,,0.0,3003.5
2016-01-03 18:00:00+00:00,971.0,2519.0,,0.0,2714.0
2016-01-03 19:00:00+00:00,959.0,2532.0,,0.0,1964.5
2016-01-03 20:00:00+00:00,987.0,2541.25,,0.0,1532.5
2016-01-03 21:00:00+00:00,995.0,2561.25,,0.0,1209.5
2016-01-03 22:00:00+00:00,1078.0,2580.5,,0.0,998.0
2016-01-03 23:00:00+00:00,1089.0,2594.0,,0.0,1126.5
2016-01-04 00:00:00+00:00,1091.0,2593.5,,0.0,1256.5
2016-01-04 01:00:00+00:00,1096.0,2596.75,,0.0,1354.5
2016-01-04 02:00:00+00:00,1095.0,2597.25,,0.0,1365.0
2016-01-04 03:00:00+00:00,1089.0,2604.5,,0.0,1499.5
2016-01-04 04:00:00+00:00,1087.0,2611.25,,0.0,1455.0
2016-01-04 05:00:00+00:00,1086.0,2629.0,,0.0,1473.5
2016-01-04 06:00:00+00:00,999.0,2653.25,,0.0,1546.0
2016-01-04 07:00:00+00:00,1086.0,2664.75,,0.0,1517.0
2016-01-04 08:00:00+00:00,1084.0,2657.25,,0.0,1599.5
2016-01-04 09:00:00+00:00,1082.0,2661.0,,0.0,1791.5
2016-01-04 10:00:00+00:00,1065.0,2665.5,,0.0,2017.0
2016-01-04 11:00:00+00:00,1071.0,2661.75,,0.0,2154.0
2016-01-04 12:00:00+00:00,1070.0,2664.5,,0.0,2221.0
2016-01-04 13:00:00+00:00,1082.0,2674.0,,0.0,2370.0
2016-01-04 14:00:00+00:00,1083.0,2681.0,,0.0,2344.5
2016-01-04 15:00:00+00:00,1083.0,2669.5,,0.0,2442.5
2016-01-04 16:00:00+00:00,1078.0,2680.5,,0.0,2571.0
2016-01-04 17:00:00+00:00,1075.0,2673.75,,0.0,2548.5
2016-01-04 18:00:00+00:00,996.0,2681.75,,0.0,2386.5
2016-01-04 19:00:00+00:00,1077.0,2685.75,,0.0,2313.5
2016-01-04 20:00:00+00:00,1073.0,2686.75,,0.0,2212.0
2016-01-04 21:00:00+00:00,1066.0,2685.0,,0.0,2022.0
2016-01-04 22:00:00+00:00,1035.0,2687.0,,0.0,1948.0
2016-01-04 23:00:00+00:00,1026.0,2687.5,,0.0,1883.0
2016-01-05 00:00:00+00:00,1027.0,2678.75,,0.0,1966.0
2016-01-05 01:00:00+00:00,1044.0,2686.0,,0.0,1987.0
2016-01-05 02:00:00+00:00,1040.0,2688.25,,0.0,2202.0
2016-01-05 03:00:00+00:00,1047.0,2691.25,,0.0,2372.5
2016-01-05 04:00:00+00:00,970.0,2697.25,,0.0,2784.5
2016-01-05 05:00:00+00:00,971.0,2691.25,,0.0,2815.0
2016-01-05 06:00:00+00:00,1057.0,2683.75,,0.0,2563.5
2016-01-05 07:00:00+00:00,1052.0,2687.0,,0.0,2387.5
2016-01-05 08:00:00+00:00,1036.0,2651.5,,0.0,2382.0
2016-01-05 09:00:00+00:00,1039.0,2593.5,,0.0,2299.0
2016-01-05 10:00:00+00:00,967.0,2533.25,,0.0,2212.0
2016-01-05 11:00:00+00:00,894.0,2521.0,,0.0,1982.0
2016-01-05 12:00:00+00:00,1001.0,2512.75,,0.0,1710.0
2016-01-05 13:00:00+00:00,1001.0,2524.25,,0.0,1407.0
2016-01-05 14:00:00+00:00,1015.0,2505.5,,0.0,1326.0
2016-01-05 15:00:00+00:00,960.0,2503.5,,0.0,1243.5
2016-01-05 16:00:00+00:00,1018.0,2519.5,,0.0,988.0
2016-01-05 17:00:00+00:00,1034.0,2551.5,,0.0,1124.5
2016-01-05 18:00:00+00:00,1053.0,2593.25,,0.0,976.0
2016-01-05 19:00:00+00:00,1050.0,2557.0,,0.0,915.0
2016-01-05 20:00:00+00:00,989.0,2535.0,,0.0,872.0
2016-01-05 21:00:00+00:00,866.0,2524.25,,0.0,886.0
2016-01-05 22:00:00+00:00,752.0,2489.5,,0.0,911.0
2016-01-05 23:00:00+00:00,735.0,2491.25,,0.0,879.0
2016-01-06 00:00:00+00:00,708.0,2506.0,,0.0,868.0
2016-01-06 01:00:00+00:00,633.0,2529.5,,0.0,913.0
2016-01-06 02:00:00+00:00,716.0,2550.75,,0.0,739.0
2016-01-06 03:00:00+00:00,732.0,2549.75,,0.0,863.5
2016-01-06 04:00:00+00:00,752.0,2555.75,,0.0,819.5
2016-01-06 05:00:00+00:00,854.0,2624.75,,0.0,699.5
2016-01-06 06:00:00+00:00,836.0,2642.0,,0.0,687.5
2016-01-06 07:00:00+00:00,730.0,2652.0,,0.0,624.0
2016-01-06 08:00:00+00:00,748.0,2653.5,,0.0,749.5
2016-01-06 09:00:00+00:00,710.0,2646.75,,0.0,753.5
2016-01-06 10:00:00+00:00,704.0,2574.25,,0.0,671.5
2016-01-06 11:00:00+00:00,691.0,2577.75,,0.0,716.0
2016-01-06 12:00:00+00:00,708.0,2547.25,,0.0,752.5
2016-01-06 13:00:00+00:00,620.0,2583.75,,0.0,659.5
2016-01-06 14:00:00+00:00,641.0,2615.0,,0.0,547.0
2016-01-06 15:00:00+00:00,737.0,2619.75,,0.0,644.5
2016-01-06 16:00:00+00:00,805.0,2606.25,,0.0,785.5
2016-01-06 17:00:00+00:00,866.0,2574.75,,0.0,840.5
2016-01-06 18:00:00+00:00,937.0,2619.25,,0.0,1129.0
2016-01-06 19:00:00+00:00,1036.0,2623.0,,0.0,1329.0
2016-01-06 20:00:00+00:00,1064.0,2618.25,,0.0,1216.5
2016-01-06 21:00:00+00:00,1073.0,2594.75,,0.0,1354.0
2016-01-06 22:00:00+00:00,1052.0,2647.75,,0.0,1603.0
2016-01-06 23:00:00+00:00,1038.0,2604.5,,0.0,1785.0
2016-01-07 00:00:00+00:00,906.0,2587.75,,0.0,2523.5
2016-01-07 01:00:00+00:00,961.0,2630.0,,0.0,3173.0
2016-01-07 02:00:00+00:00,1001.0,2614.75,,0.0,3203.5
2016-01-07 03:00:00+00:00,897.0,2666.25,,0.0,3340.0
2016-01-07 04:00:00+00:00,923.0,2704.0,,0.0,3602.0
2016-01-07 05:00:00+00:00,1039.0,2683.75,,0.0,3574.5
2016-01-07 06:00:00+00:00,968.0,2701.75,,0.0,3660.5
2016-01-07 07:00:00+00:00,938.0,2704.75,,0.0,3650.5
2016-01-07 08:00:00+00:00,932.0,2718.25,,0.0,3445.0
2016-01-07 09:00:00+00:00,1036.0,2711.5,,0.0,3694.0
2016-01-07 10:00:00+00:00,1071.0,2711.75,,0.0,3676.5
2016-01-07 11:00:00+00:00,1086.0,2714.0,,0.0,3394.0
2016-01-07 12:00:00+00:00,1106.0,2712.5,,0.0,3153.5
2016-01-07 13:00:00+00:00,1111.0,2711.0,,0.0,3262.0
2016-01-07 14:00:00+00:00,1123.0,2700.25,,0.0,3542.5
2016-01-07 15:00:00+00:00,1125.0,2685.75,,0.0,3567.0
2016-01-07 16:00:00+00:00,1128.0,2690.75,,0.0,3645.5
2016-01-07 17:00:00+00:00,1130.0,2690.25,,0.0,3716.0
2016-01-07 18:00:00+00:00,1010.0,2677.25,,0.0,3683.0
2016-01-07 19:00:00+00:00,997.0,2674.75,,0.0,3708.5
2016-01-07 20:00:00+00:00,990.0,2677.75,,0.0,3702.5
2016-01-07 21:00:00+00:00,982.0,2680.25,,0.0,3683.0
2016-01-07 22:00:00+00:00,1008.0,2525.0,,0.0,3544.0
2016-01-07 23:00:00+00:00,1115.0,2641.75,,0.0,3291.0
2016-01-08 00:00:00+00:00,1123.0,2342.5,,0.0,3084.0
2016-01-08 01:00:00+00:00,1122.0,2047.5,,0.0,2789.5
2016-01-08 02:00:00+00:00,1123.0,2307.0,,0.0,2668.0
2016-01-08 03:00:00+00:00,1112.0,2188.75,,0.0,2483.5
2016-01-08 04:00:00+00:00,1059.0,2454.75,,0.0,1932.0
2016-01-08 05:00:00+00:00,853.0,2588.0,,0.0,1732.0
2016-01-08 06:00:00+00:00,940.0,2485.0,,0.0,1361.0
2016-01-08 07:00:00+00:00,1030.0,2461.25,,0.0,1480.0
2016-01-08 08:00:00+00:00,1030.0,2495.0,,0.0,1560.5
2016-01-08 09:00:00+00:00,1056.0,2543.25,,0.0,2152.0
2016-01-08 10:00:00+00:00,1005.0,2438.5,,0.0,2674.5
2016-01-08 11:00:00+00:00,904.0,2296.0,,0.0,2852.0
2016-01-08 12:00:00+00:00,838.0,1872.25,,0.0,2921.0
2016-01-08 13:00:00+00:00,831.0,1391.0,,0.0,2876.5
2016-01-08 14:00:00+00:00,724.0,754.0,,0.0,2754.0
2016-01-08 15:00:00+00:00,689.0,260.75,,0.0,2336.5
2016-01-08 16:00:00+00:00,632.0,125.25,,0.0,2130.5
2016-01-08 17:00:00+00:00,563.0,183.75,,0.0,2200.5
2016-01-08 18:00:00+00:00,508.0,383.75,,0.0,2049.5
2016-01-08 19:00:00+00:00,429.0,657.25,,0.0,1876.0
2016-01-08 20:00:00+00:00,342.0,1289.25,,0.0,1857.5
2016-01-08 21:00:00+00:00,249.0,1623.25,,0.0,1636.5
2016-01-08 22:00:00+00:00,235.0,2063.5,,0.0,1790.5
2016-01-08 23:00:00+00:00,272.0,2331.0,,0.0,1803.5
2016-01-09 00:00:00+00:00,349.0,2194.5,,0.0,1507.5
2016-01-09 01:00:00+00:00,338.0,2070.0,,0.0,1610.0
2016-01-09 02:00:00+00:00,257.0,1731.75,,0.0,1672.0
2016-01-09 03:00:00+00:00,180.0,1572.5,,0.0,1987.0
2016-01-09 04:00:00+00:00,285.0,1634.25,,0.0,2153.5
2016-01-09 05:00:00+00:00,325.0,1758.75,,0.0,2181.0
2016-01-09 06:00:00+00:00,391.0,1519.75,,0.0,2160.5
2016-01-09 07:00:00+00:00,367.0,1427.75,,0.0,2284.0
2016-01-09 08:00:00+00:00,373.0,1380.0,,0.0,2433.5
2016-01-09 09:00:00+00:00,437.0,1362.0,,0.0,2598.0
2016-01-09 10:00:00+00:00,498.0,1376.0,,0.0,2834.5
2016-01-09 11:00:00+00:00,487.0,1484.75,,0.0,2990.0
2016-01-09 12:00:00+00:00,350.0,1494.5,,0.0,3115.0
2016-01-09 13:00:00+00:00,354.0,1363.75,,0.0,3104.5
2016-01-09 14:00:00+00:00,374.0,1289.0,,0.0,3030.5
2016-01-09 15:00:00+00:00,408.0,1151.5,,0.0,2993.0
2016-01-09 16:00:00+00:00,502.0,1245.25,,0.0,3204.5
2016-01-09 17:00:00+00:00,622.0,1450.75,,0.0,3441.5
2016-01-09 18:00:00+00:00,696.0,1529.25,,0.0,3526.5
2016-01-09 19:00:00+00:00,676.0,1608.25,,0.0,3305.0
2016-01-09 20:00:00+00:00,712.0,1635.75,,0.0,3131.5
2016-01-09 21:00:00+00:00,696.0,1887.75,,0.0,3392.0
2016-01-09 22:00:00+00:00,833.0,2073.25,,0.0,3389.0
2016-01-09 23:00:00+00:00,949.0,2307.25,,0.0,3601.5
2016-01-10 00:00:00+00:00,1021.0,2495.75,,0.0,3726.5
2016-01-10 01:00:00+00:00,1058.0,2670.75,,0.0,3754.0
2016-01-10 02:00:00+00:00,1024.0,2709.0,,0.0,3751.5
2016-01-10 03:00:00+00:00,1016.0,2707.75,,0.0,3670.0
2016-01-10 04:00:00+00:00,1023.0,2737.75,,0.0,3696.5
2016-01-10 05:00:00+00:00,1054.0,2746.5,,0.0,3710.5
2016-01-10 06:00:00+00:00,1106.0,2746.75,,0.0,3715.0
2016-01-10 07:00:00+00:00,1130.0,2731.25,,0.0,3773.0
2016-01-10 08:00:00+00:00,1137.0,2671.0,,0.0,3793.5
2016-01-10 09:00:00+00:00,1121.0,2683.0,,0.0,3785.5
2016-01-10 10:00:00+00:00,1109.0,2644.5,,0.0,3835.5
2016-01-10 11:00:00+00:00,1052.0,2607.5,,0.0,3731.0
2016-01-10 12:00:00+00:00,909.0,2534.0,,0.0,3541.5
2016-01-10 13:00:00+00:00,848.0,2416.75,,0.0,3531.5
2016-01-10 14:00:00+00:00,861.0,2453.25,,0.0,3569.5
2016-01-10 15:00:00+00:00,832.0,2476.75,,0.0,3461.5
2016-01-10 16:00:00+00:00,805.0,2338.75,,0.0,3182.5
2016-01-10 17:00:00+00:00,644.0,2249.5,,0.0,3176.5
2016-01-10 18:00:00+00:00,475.0,2285.25,,0.0,3322.0
2016-01-10 19:00:00+00:00,412.0,2076.5,,0.0,3405.5
2016-01-10 20:00:00+00:00,354.0,1711.0,,0.0,3402.5
2016-01-10 21:00:00+00:00,328.0,1777.5,,0.0,3299.5
2016-01-10 22:00:00+00:00,350.0,1851.25,,0.0,3157.5
2016-01-10 23:00:00+00:00,322.0,1760.5,,0.0,2968.5
2016-01-11 00:00:00+00:00,283.0,1522.5,,0.0,2403.0
2016-01-11 01:00:00+00:00,304.0,1522.75,,0.0,2603.0
2016-01-11 02:00:00+00:00,244.0,1234.75,,0.0,2740.0
2016-01-11 03:00:00+00:00,268.0,1278.0,,0.0,2504.5
2016-01-11 04:00:00+00:00,262.0,1191.25,,0.0,2401.0
2016-01-11 05:00:00+00:00,230.0,1111.5,,0.0,2217.5
2016-01-11 06:00:00+00:00,287.0,1042.5,,0.0,2247.0
2016-01-11 07:00:00+00:00,338.0,931.25,,0.0,2208.5
2016-01-11 08:00:00+00:00,236.0,1066.5,,0.0,2250.0
2016-01-11 09:00:00+00:00,225.0,981.5,,0.0,2239.5
2016-01-11 10:00:00+00:00,209.0,871.5,,0.0,1505.5
2016-01-11 11:00:00+00:00,189.0,938.25,,0.0,1245.5
2016-01-11 12:00:00+00:00,162.0,982.5,,0.0,1295.5
2016-01-11 13:00:00+00:00,149.0,903.5,,0.0,1634.0
2016-01-11 14:00:00+00:00,195.0,994.5,,0.0,1720.5
2016-01-11 15:00:00+00:00,195.0,1259.0,,0.0,1887.5
2016-01-11 16:00:00+00:00,229.0,1558.0,,0.0,1953.0
2016-01-11 17:00:00+00:00,263.0,1567.75,,0.0,1878.5
2016-01-11 18:00:00+00:00,457.0,1453.5,,0.0,1859.5
2016-01-11 19:00:00+00:00,497.0,1434.75,,0.0,2054.0
2016-01-11 20:00:00+00:00,473.0,1402.25,,0.0,2375.5
2016-01-11 21:00:00+00:00,493.0,1463.0,,0.0,2694.0
2016-01-11 22:00:00+00:00,462.0,1445.25,,0.0,2684.5
2016-01-11 23:00:00+00:00,469.0,1500.5,,0.0,2719.0
2016-01-12 00:00:00+00:00,541.0,1373.0,,0.0,2758.5
2016-01-12 01:00:00+00:00,531.0,1246.25,,0.0,3036.0
2016-01-12 02:00:00+00:00,497.0,1069.5,,0.0,3395.5
2016-01-12 03:00:00+00:00,483.0,984.25,,0.0,3505.5
2016-01-12 04:00:00+00:00,437.0,917.25,,0.0,3502.0
2016-01-12 05:00:00+00:00,414.0,1153.75,,0.0,3437.5
2016-01-12 06:00:00+00:00,422.0,1271.75,,0.0,3398.5
2016-01-12 07:00:00+00:00,397.0,1270.5,,0.0,3383.0
2016-01-12 08:00:00+00:00,393.0,1348.75,,0.0,3353.0
2016-01-12 09:00:00+00:00,358.0,1494.25,,0.0,3431.5
2016-01-12 10:00:00+00:00,340.0,1422.0,,0.0,3440.5
2016-01-12 11:00:00+00:00,341.0,1093.25,,0.0,3604.5
2016-01-12 12:00:00+00:00,351.0,1154.0,,0.0,3709.5
2016-01-12 13:00:00+00:00,388.0,1271.0,,0.0,3571.5
2016-01-12 14:00:00+00:00,383.0,995.5,,0.0,3519.5
2016-01-12 15:00:00+00:00,305.0,943.75,,0.0,3601.5
2016-01-12 16:00:00+00:00,328.0,838.0,,0.0,3664.0
2016-01-12 17:00:00+00:00,387.0,823.25,,0.0,3633.5
2016-01-12 18:00:00+00:00,382.0,731.75,,0.0,3405.0
2016-01-12 19:00:00+00:00,403.0,753.0,,0.0,3512.5
2016-01-12 20:00:00+00:00,428.0,806.75,,0.0,3701.5
2016-01-12 21:00:00+00:00,592.0,675.75,,0.0,3753.5
2016-01-12 22:00:00+00:00,694.0,737.5,,0.0,3690.5
2016-01-12 23:00:00+00:00,742.0,922.5,,0.0,3528.0
2016-01-13 00:00:00+00:00,770.0,1321.0,,0.0,3566.0
2016-01-13 01:00:00+00:00,785.0,1755.25,,0.0,3563.5
2016-01-13 02:00:00+00:00,722.0,2180.75,,0.0,3428.5
2016-01-13 03:00:00+00:00,682.0,2430.0,,0.0,3311.0
2016-01-13 04:00:00+00:00,637.0,2556.75,,0.0,3246.5
2016-01-13 05:00:00+00:00,504.0,2386.25,,0.0,3120.0
2016-01-13 06:00:00+00:00,391.0,2008.0,,0.0,3235.0
2016-01-13 07:00:00+00:00,494.0,1351.25,,0.0,2996.0
2016-01-13 08:00:00+00:00,488.0,754.25,,0.0,2852.0
2016-01-13 09:00:00+00:00,401.0,425.75,,0.0,2883.5
2016-01-13 10:00:00+00:00,259.0,246.0,,0.0,2667.5
2016-01-13 11:00:00+00:00,144.0,202.25,,0.0,2398.5
2016-01-13 12:00:00+00:00,104.0,173.75,,0.0,2483.5
2016-01-13 13:00:00+00:00,66.0,230.5,,0.0,1929.5
2016-01-13 14:00:00+00:00,73.0,353.5,,0.0,1593.0
2016-01-13 15:00:00+00:00,52.0,399.5,,0.0,1472.5
2016-01-13 16:00:00+00:00,80.0,701.5,,0.0,1748.0
2016-01-13 17:00:00+00:00,45.0,1204.75,,0.0,1881.0
2016-01-13 18:00:00+00:00,98.0,1140.5,,0.0,1993.5
2016-01-13 19:00:00+00:00,30.0,1027.5,,0.0,2372.5
2016-01-13 20:00:00+00:00,41.0,792.75,,0.0,2539.0
2016-01-13 21:00:00+00:00,42.0,830.0,,0.0,2385.0
2016-01-13 22:00:00+00:00,38.0,949.0,,0.0,2322.0
2016-01-13 23:00:00+00:00,176.0,863.0,,0.0,2679.5
2016-01-14 00:00:00+00:00,335.0,610.5,,0.0,2633.5
2016-01-14 01:00:00+00:00,254.0,411.5,,0.0,2458.0
2016-01-14 02:00:00+00:00,309.0,435.5,,0.0,2916.5
2016-01-14 03:00:00+00:00,356.0,353.75,,0.0,2984.5
2016-01-14 04:00:00+00:00,374.0,469.25,,0.0,3001.5
2016-01-14 05:00:00+00:00,383.0,663.75,,0.0,3169.0
2016-01-14 06:00:00+00:00,361.0,850.25,,0.0,3152.5
2016-01-14 07:00:00+00:00,404.0,1008.5,,0.0,3047.5
2016-01-14 08:00:00+00:00,336.0,1307.75,,0.0,3011.0
2016-01-14 09:00:00+00:00,350.0,1524.25,,0.0,3066.5
2016-01-14 10:00:00+00:00,325.0,1770.5,,0.0,3286.0
2016-01-14 11:00:00+00:00,276.0,1839.5,,0.0,3553.0
2016-01-14 12:00:00+00:00,267.0,1989.0,,0.0,3704.5
2016-01-14 13:00:00+00:00,390.0,1939.75,,0.0,3566.0
2016-01-14 14:00:00+00:00,474.0,1915.0,,0.0,3400.0
2016-01-14 15:00:00+00:00,515.0,1702.75,,0.0,3381.0
2016-01-14 16:00:00+00:00,573.0,1492.25,,0.0,3307.5
2016-01-14 17:00:00+00:00,610.0,1317.25,,0.0,3080.0
2016-01-14 18:00:00+00:00,653.0,894.75,,0.0,3018.5
2016-01-14 19:00:00+00:00,648.0,906.0,,0.0,3059.0
2016-01-14 20:00:00+00:00,640.0,871.0,,0.0,2796.5
2016-01-14 21:00:00+00:00,608.0,785.5,,0.0,2977.0
2016-01-14 22:00:00+00:00,593.0,738.25,,0.0,3419.5
2016-01-14 23:00:00+00:00,566.0,757.0,,0.0,3653.0
2016-01-15 00:00:00+00:00,547.0,860.75,,0.0,3626.5
2016-01-15 01:00:00+00:00,530.0,910.25,,0.0,3658.0
2016-01-15 02:00:00+00:00,528.0,1104.5,,0.0,3647.5
2016-01-15 03:00:00+00:00,536.0,1336.25,,0.0,3664.0
2016-01-15 04:00:00+00:00,486.0,1493.75,,0.0,3633.5
2016-01-15 05:00:00+00:00,457.0,1770.25,,0.0,3584.5
2016-01-15 06:00:00+00:00,384.0,1857.25,,0.0,3568.5
2016-01-15 07:00:00+00:00,323.0,1905.25,,0.0,3567.5
2016-01-15 08:00:00+00:00,237.0,1600.5,,0.0,3534.5
2016-01-15 09:00:00+00:00,154.0,1244.0,,0.0,3488.0
2016-01-15 10:00:00+00:00,110.0,1015.25,,0.0,3529.5
2016-01-15 11:00:00+00:00,82.0,765.25,,0.0,3584.5
2016-01-15 12:00:00+00:00,99.0,630.25,,0.0,3584.0
2016-01-15 13:00:00+00:00,99.0,538.5,,0.0,3498.0
2016-01-15 14:00:00+00:00,109.0,413.75,,0.0,2615.0
2016-01-15 15:00:00+00:00,128.0,336.5,,0.0,3242.5
2016-01-15 16:00:00+00:00,82.0,245.0,,0.0,3004.5
2016-01-15 17:00:00+00:00,97.0,151.25,,0.0,2951.5
2016-01-15 18:00:00+00:00,73.0,73.25,,0.0,2827.0
2016-01-15 19:00:00+00:00,49.0,48.5,,0.0,2531.5
2016-01-15 20:00:00+00:00,56.0,63.0,,0.0,2373.5
2016-01-15 21:00:00+00:00,32.0,92.75,,0.0,2255.5
2016-01-15 22:00:00+00:00,19.0,87.75,,0.0,2256.5
2016-01-15 23:00:00+00:00,8.0,129.25,,0.0,2111.5
2016-01-16 00:00:00+00:00,15.0,212.75,,0.0,2044.5
2016-01-16 01:00:00+00:00,17.0,267.25,,0.0,2124.5
2016-01-16 02:00:00+00:00,11.0,317.0,,0.0,2233.5
2016-01-16 03:00:00+00:00,9.0,223.75,,0.0,2255.0
2016-01-16 04:00:00+00:00,4.0,96.25,,0.0,2335.0
2016-01-16 05:00:00+00:00,4.0,151.0,,0.0,2284.5
2016-01-16 06:00:00+00:00,5.0,343.0,,0.0,2164.0
2016-01-16 07:00:00+00:00,6.0,745.5,,0.0,2229.0
2016-01-16 08:00:00+00:00,7.0,1075.25,,0.0,2128.5
2016-01-16 09:00:00+00:00,11.0,1134.5,,0.0,1862.0
2016-01-16 10:00:00+00:00,21.0,1332.5,,0.0,1486.0
2016-01-16 11:00:00+00:00,19.0,1043.25,,0.0,1439.0
2016-01-16 12:00:00+00:00,22.0,846.75,,0.0,1221.0
2016-01-16 13:00:00+00:00,35.0,1062.75,,0.0,1098.0
2016-01-16 14:00:00+00:00,48.0,1359.5,,0.0,1052.5
2016-01-16 15:00:00+00:00,228.0,1412.0,,0.0,983.5
2016-01-16 16:00:00+00:00,282.0,1414.0,,0.0,1089.5
2016-01-16 17:00:00+00:00,248.0,1647.0,,0.0,1095.5
2016-01-16 18:00:00+00:00,148.0,1983.75,,0.0,1142.5
2016-01-16 19:00:00+00:00,202.0,2015.75,,0.0,1310.0
2016-01-16 20:00:00+00:00,371.0,2197.0,,0.0,1456.5
2016-01-16 21:00:00+00:00,492.0,2369.5,,0.0,1416.5
2016-01-16 22:00:00+00:00,474.0,2547.75,,0.0,1344.0
2016-01-16 23:00:00+00:00,417.0,2529.75,,0.0,1239.5
2016-01-17 00:00:00+00:00,413.0,2411.25,,0.0,1147.5
2016-01-17 01:00:00+00:00,401.0,2349.5,,0.0,960.5
2016-01-17 02:00:00+00:00,306.0,2066.5,,0.0,878.0
2016-01-17 03:00:00+00:00,230.0,1965.25,,0.0,861.0
